timestamps,VehicleSpeed,Throttle,Gear,EngineRpm,Brake
35.440000000000005,0.6147165077906152,0.0,1,600.0,2283.0
35.479000000000006,0.13847871955820376,0.0,1,600.0,2283.0
35.52,-0.3337295090164302,0.0,1,600.0,2283.0
35.56,0.2954578991342626,0.0,1,600.0,2283.0
35.60000000000001,-0.17817554887824888,0.0,1,600.0,2283.0
35.64000000000001,0.44961379490469094,0.0,1,600.0,2281.0
35.68000000000001,-0.02542415411510715,0.0,1,600.0,2283.0
35.720000000000006,0.6005156916091845,0.0,1,600.0,2283.0
35.760000000000005,0.12433524560812655,0.0,1,600.0,2283.0
35.800000000000004,-0.34774482124103195,0.0,1,600.0,2281.0
35.84,0.28156833375458923,0.0,1,600.0,2282.0
35.88,-0.19146651360193617,0.0,1,600.0,2282.0
35.92000000000001,0.43620631154323225,0.0,1,600.0,2282.0
35.96000000000001,-0.03847314255480582,0.0,1,600.0,2282.0
36.00000000000001,0.5878206673749782,0.0,1,600.0,2281.0
36.040000000000006,0.11192757868335393,0.0,1,600.0,2281.0
36.080000000000005,-0.3595677957219803,0.0,1,600.0,2281.0
36.120000000000005,0.26937911483822874,0.0,1,600.0,2281.0
36.160000000000004,-0.20354492025976767,0.0,1,600.0,2281.0
36.2,0.42400044421090033,0.0,1,600.0,2281.0
36.24000000000001,-0.050331512288113535,0.0,1,600.0,2282.0
36.28000000000001,0.5758331912375958,0.0,1,600.0,2282.0
36.32000000000001,0.09998841451941035,0.0,1,600.0,2282.0
36.36000000000001,-0.3716349813443373,0.0,1,600.0,2282.0
36.400000000000006,0.2576562890652812,0.0,1,600.0,2282.0
36.440000000000005,-0.21539734917929543,0.0,1,600.0,2282.0
36.480000000000004,0.4124907885647154,0.0,1,600.0,2282.0
36.52100000000001,-0.06197234317447506,0.0,1,600.0,2281.0
36.56,0.5645335585298835,0.0,1,600.0,2281.0
36.60000000000001,0.08897042887254479,0.0,1,600.0,2281.0
36.64000000000001,-0.38231706333168597,0.0,1,600.0,2281.0
36.68000000000001,0.24683383027129427,0.0,1,600.0,2282.0
36.720000000000006,-0.22588532569955422,0.0,1,600.0,2282.0
36.760000000000005,0.40209714222660187,0.0,1,600.0,2282.0
36.800000000000004,-0.07227121975938106,0.0,1,600.0,2282.0
36.84,0.5543276022494364,0.0,1,600.0,2282.0
36.88,0.07856938939420792,0.0,1,600.0,2282.0
36.92000000000001,-0.39286010114181846,0.0,1,600.0,2282.0
36.96000000000001,0.23662144202885935,0.0,1,600.0,2282.0
37.00000000000001,-0.2362410903428948,0.0,1,600.0,2281.0
37.040000000000006,0.39183449881786414,0.0,1,600.0,2281.0
37.07900000000001,-0.08220416296117354,0.0,1,600.0,2281.0
37.120000000000005,0.5442481125256771,0.0,1,600.0,2283.0
37.160000000000004,0.06881783214276022,0.0,1,600.0,2283.0
37.2,-0.40275955576092903,0.0,1,600.0,2283.0
